OID_,Length,TWI,TWI_5,TWI_10,TWI_15,Slope,Slope_5,Slope_10,Slope_15,Irrigation_Density_100,Irrigation_Density_200,Irrigation_Density_300,Irrigation_Density_400,Value,NEAR_FID,NEAR_DIST
422,2.66058162645935,5.7659330,6.3372779,5.7802043,6.0283375,6.2869396,4.7205076,4.4878387,3.7618492,5.5122571,3.0820258,2.0906143,1.9026482,2.6605816,1,1916.332720678387204
423,4.75751756634569,6.6948814,6.0488815,6.0625863,5.9475698,5.5094295,5.4734612,4.6969519,4.2533541,5.6487360,3.0854690,2.0864668,1.5768212,4.7575173,1,1953.532068843880779
424,2.79099857457543,4.6204090,6.0378685,6.3168540,6.3278742,5.2100625,3.5395339,3.0567734,3.1555793,5.9647532,3.1931543,2.1535449,2.0940993,2.7909985,1,1891.762883422176856
425,3.77271736716041,6.7123518,6.8009362,6.4286366,6.5921640,1.2778277,2.1775582,2.2049770,2.3160107,0.0000000,1.7977325,1.8636092,2.7536564,3.7727175,1,1745.132442740307852
426,4.1638033296565,5.5355425,6.3701620,6.1905484,6.5641499,2.4251463,2.1788025,2.7163258,2.4478784,2.4681385,2.9868877,2.3578582,2.5065660,4.1638031,1,1845.917085541338793
427,3.09786577107055,6.9094615,6.2825594,6.1133685,6.1079392,1.1180937,2.4675393,3.4080415,3.5714436,6.3311615,3.1995783,2.1377990,2.2382448,3.0978658,1,1936.141599010440359
428,4.40716537573762,5.7636933,5.6004715,5.5921483,5.6189432,2.7271695,4.1199660,4.2539563,4.9351869,5.2129998,2.9741528,2.0378139,2.0465558,4.4071655,1,1999.244775046425957
429,3.87804828860576,6.2350569,5.8816075,5.9280744,5.7530789,1.2146180,2.6041899,3.7572374,4.5732841,6.3593621,3.2170203,3.0266879,2.3589580,3.8780482,1,1947.145037490500954
430,4.01542607919502,6.6674690,5.5831919,5.7222157,5.5549016,3.0477214,4.8889103,4.1373410,5.4221735,5.3245735,2.9896007,2.3365731,2.1451201,4.0154262,1,2001.363884938341926
431,3.65023334205975,5.4917564,5.8299198,6.2223802,5.9762282,3.7458270,3.3126202,3.1631646,3.7227120,5.9762735,3.2335508,3.0475204,2.4336803,3.6502333,1,1911.917642297623843
432,3.78807641458848,6.4702187,5.8301811,5.7546501,5.6278768,0.8136271,4.0104575,4.2684851,5.2047887,5.9175715,3.0825932,2.8057191,2.2443404,3.7880764,1,1987.343587677746427
433,3.88480943518331,5.8055668,5.6509948,5.7896552,5.6217299,5.0666881,4.9060607,4.3594027,5.2456160,5.5207734,3.0182021,2.7288501,2.2132897,3.8848095,1,1997.339235531536815
434,4.53142134986209,7.9088035,5.8254838,5.9177341,5.7224293,2.2092094,3.3261101,3.5877292,4.7609172,5.7930803,3.1657503,2.8499465,2.2634866,4.5314212,1,1988.411781302337431
435,2.74671036798116,4.5293822,5.4187059,5.8077979,5.6809082,11.2709799,6.4482131,4.9755802,5.1170349,2.9433432,2.6868100,1.9282869,1.9415852,2.7467103,1,2039.230593324203483
436,3.90596413947384,5.8252468,6.2517710,6.0103154,5.9930654,2.4882944,2.3874164,2.8799524,3.4617367,5.8616376,4.6566949,3.3801022,2.4781103,3.9059641,1,1909.023788982593715
437,3.88394729014813,6.9379125,6.6789346,6.0861883,6.0069213,0.7597002,2.7588198,3.2747684,3.3477390,4.8527837,4.3855648,3.4458919,2.4920781,3.8839474,1,1890.540967885905729
438,3.764757692481,7.4337354,6.2620878,6.2177076,6.0706820,1.1247246,2.4802907,2.7852437,3.0972147,4.6078491,4.9695044,3.4999888,2.4952762,3.7647576,1,1882.063301781063501
439,4.48686992872513,5.7107935,6.7294407,6.6793184,6.3392138,3.1914804,2.1071126,1.8638877,2.6420848,1.8730093,5.5135374,3.6328051,2.5316334,4.4868698,1,1850.638879398190966
440,3.3819056356961,5.1911473,5.8485260,6.2223449,5.8956490,3.1874557,3.6518052,3.1853290,4.1214824,4.4991784,3.1246157,2.7057145,2.1897776,3.3819056,1,2012.769045138571300
441,3.45701464439183,6.8278604,6.5859289,6.0141096,6.0118732,0.8063644,2.2827423,3.0218687,3.4549727,6.2916241,4.4556851,3.1880383,2.4308290,3.4570146,1,1947.614794291864655
442,3.38100757160043,4.5801668,5.3608551,5.9538822,6.1255064,4.9178128,4.2634020,3.3350990,3.1837916,7.0618572,4.8724341,3.3366544,2.4884336,3.3810077,1,1921.266725717131294
443,3.11429377168607,6.3237176,5.6157656,6.1401892,6.2554250,5.8595586,5.9285450,4.2310867,3.2464514,0.1686393,2.6309438,2.3881364,2.0516009,3.1142938,1,2047.623709906722979
444,2.6230706523363,4.8763523,5.4020410,6.0453606,6.3724532,3.6607635,5.4755559,4.4277859,3.0224607,0.0000000,2.4007888,2.2648766,1.9990684,2.6230707,1,2059.246778527427523
445,2.69728812863163,6.0149999,5.7524576,5.6676354,6.0489826,3.1523175,4.8843780,5.0837379,3.8557680,5.8534617,3.9618165,3.0125153,2.3510737,2.6972880,1,1974.715565541289152
446,1.99272126766056,6.3571048,6.3266573,6.4592457,6.3572116,1.7560558,2.7258286,3.0002508,3.1970584,7.1700916,4.7775850,3.2904372,2.4881270,1.9927213,1,1920.534491578045845
447,2.48957832751096,7.1646938,5.9066181,5.9214687,6.2100925,1.1384313,3.7827876,4.2725854,3.7315412,4.4716287,4.0769134,3.0147426,2.3713059,2.4895782,1,1965.457681022943234
448,2.24063246938107,5.8995457,6.0736098,5.9578891,6.2179599,3.8130083,3.6416001,4.2013836,3.5808809,6.3908110,4.4268146,3.1498809,2.4421370,2.2406325,1,1948.433147631603333
449,2.66588066238486,6.8391533,6.0929289,6.1059866,6.2464027,0.8172308,2.9707289,3.7763834,3.5033021,4.2186675,4.2338777,3.0724947,2.4013455,2.6658807,1,1954.657885892780314
450,3.42466668744268,5.7407451,5.8644958,5.8968358,6.2018447,4.7410898,4.2562790,4.2869086,3.4429371,7.2491493,4.6141958,3.2184849,2.4742513,3.4246666,1,1939.278464417087434
451,2.37755350987799,5.3479724,5.7574196,6.2395487,6.2675390,3.4072213,3.2841980,3.1606264,3.1666157,2.5283189,4.2846966,3.1085358,2.3747749,2.3775535,1,1943.191595367238961
452,1.7956766290794,5.3743439,5.7396002,6.2297468,6.2544026,3.6250639,3.7949002,2.9246955,2.9429150,1.3676779,4.2284799,3.1082275,2.2879496,1.7956766,1,1928.654698062063062
453,2.69870826106625,7.6866145,5.7035556,6.2446165,6.2636161,0.9051002,3.4464226,2.9738896,3.0272791,1.4075589,4.2310462,3.1014581,2.3189528,2.6987083,1,1938.143360774286521
454,3.70419781969349,5.2969642,6.1001067,6.2961550,6.1913743,4.3605890,3.2692249,2.9805152,3.0341115,4.2290020,4.5346589,3.1999810,2.2771673,3.7041979,1,1884.469310223369803
455,2.76628397942951,6.3280044,6.0217056,6.2721767,6.1562200,4.2276454,3.3083539,3.1046467,3.2380762,4.4925079,4.4119096,3.1108365,2.2294602,2.7662840,1,1881.976387147270316
456,3.30869657873807,5.1979723,6.1072555,6.1259589,6.1137037,6.0185065,3.5558000,3.5397170,3.5334876,3.8855376,3.7469499,2.8374648,2.0946333,3.3086965,1,1891.213672191828209
457,3.27263234360686,4.8100419,6.1460238,6.6996350,6.3874660,5.6015768,2.7549970,2.2489924,2.7502966,6.8493209,4.0594869,3.0821726,2.4439070,3.2726324,1,1821.516633750764186
458,2.98697236514258,5.1937680,6.1999011,6.3998499,6.2380362,2.7019060,3.2223556,3.0356259,3.3706901,6.1052408,3.5846229,2.7558393,2.1884098,2.9869723,1,1851.297861335513744
459,2.56840679253641,6.8569522,7.2650628,6.9439921,6.7372947,0.5581282,1.6980859,2.1165628,2.4865243,7.1459394,3.2408507,2.3798316,2.3805203,2.5684068,1,1804.445983785324643
460,3.20905079595347,7.8050685,6.3146605,6.6408334,6.4308515,2.6831512,3.6610012,2.6879885,3.0798898,7.0024672,3.3767254,2.5578032,2.2429192,3.2090509,1,1830.855296051334108
461,2.49098352776243,7.6556940,6.1309047,5.9500842,6.1556664,2.2457790,3.0525417,3.5346539,3.4803061,0.3190665,2.8038981,2.5668294,1.9046034,2.4909835,1,1936.927809182643614
462,3.82464682821906,4.6995487,5.5178332,5.6465569,6.0464396,7.4106669,5.1916013,4.7390509,3.9983523,2.3261762,2.9996908,2.3905370,1.8327374,3.8246467,1,1902.881852957257252
463,3.28243880292952,6.6351457,6.5442934,5.9415326,6.1473465,3.3471839,3.1040881,3.7576647,3.6074784,0.0000000,2.4606769,2.2570395,1.7354436,3.2824388,1,1949.816864145589989
464,3.99771900086902,6.2817593,6.0382433,5.7131329,5.9704413,4.1014309,3.4255145,4.4275212,3.9682467,0.1789070,2.6208436,1.8308296,1.6163151,3.9977190,1,1929.254170090932803
465,4.20478639972709,6.2663937,6.4782486,5.9763727,6.0114427,1.9196752,2.3714988,3.7413316,3.8932331,0.0000000,2.2793195,1.7198960,1.5503682,4.2047863,1,1961.211295271364406
466,4.70864387243133,6.9366360,6.1802349,6.0041280,5.9826341,1.9203773,2.8055055,3.5937302,3.9728353,0.0000000,2.1828406,1.5645074,1.5055000,4.7086439,1,1968.952963112140651
467,4.45425170993027,6.5621829,6.0787430,5.7849741,5.9190278,1.2598070,3.2568319,4.0814104,4.0452552,0.0000000,2.4631698,1.5927583,1.5628150,4.4542518,1,1938.904142802949309
468,3.70627590077179,5.7147202,5.9425778,5.7969060,5.8344688,4.5126395,3.4630163,3.8385117,4.2068667,0.0000000,2.2540219,1.4198070,1.6279608,3.7062759,1,1944.924055657599865
469,4.15653533490916,8.1978369,5.8709779,5.9203043,5.8745008,1.2280447,3.1721992,3.5997677,4.2620430,0.0000000,1.9258400,1.3956480,1.5108051,4.1565351,1,1972.856879674256334
470,4.06533274126247,5.0798612,5.4470310,5.9072604,5.7964616,4.2263246,3.9592619,3.7716343,4.6441541,0.0000000,0.7364534,1.2504349,1.3805898,4.0653329,1,2000.131253088884250
471,3.0273778827749,5.3283134,5.3802419,5.8085313,5.6704826,3.7983570,4.7576494,3.9935815,5.0623112,0.0000000,0.4942133,1.1657434,1.3783708,3.0273778,1,2002.573866505359092
472,2.67577691558763,6.3850369,6.2607913,5.7700195,5.6955209,3.4125547,2.6505308,3.7555320,4.5247478,0.0000000,1.8140774,1.2620419,1.6720943,2.6757770,1,1952.861180912198506
473,2.87063815207299,5.2585278,5.8187418,5.8004165,5.7929878,2.8985245,3.3692675,3.8479915,3.9196162,0.4443346,1.8324381,1.3116429,1.7129337,2.8706381,1,1919.156423181808123
474,3.01255813169279,5.9306674,6.0790858,5.8393435,5.7801609,3.8972914,3.7968717,3.6674078,3.5528586,2.8278770,2.1051271,1.3892008,1.8629323,3.0125582,1,1882.627489743255865
475,3.28457415817075,5.6265326,5.7337489,5.9178195,5.9559360,3.2146425,3.0784998,3.4195111,3.6053865,4.4545264,2.1815708,1.4959692,1.9986862,3.2845743,1,1835.202840386444450
476,3.12966208087107,5.2944384,5.6509013,5.9194956,5.9927759,2.6371083,3.2981210,3.4387317,3.5015423,4.1646605,2.1059597,1.6529292,1.9395456,3.1296620,1,1836.145527593614815
477,2.59986584684213,5.8401232,5.4612765,5.9177871,6.0367694,1.6769578,3.7016010,3.4883342,3.3436782,3.6896179,1.9932333,1.8518281,1.8444965,2.5998659,1,1841.082808829133455
478,2.84896752111551,5.6872725,5.6148820,5.6643000,5.8302646,3.3480062,4.0283451,4.2544289,4.3712153,0.0000000,0.7864608,1.1281974,1.4587476,2.8489676,1,1980.594462222646143
479,3.14895769887198,6.5692139,6.2497034,5.7710900,5.9612203,2.7007222,2.1826673,4.0753827,3.8659003,0.0000000,0.8511009,1.3695832,1.5558606,3.1489577,1,1960.289366733262568
480,2.75502771938409,4.8289027,5.4407411,5.7615075,5.8877416,8.1793242,5.4316068,4.3229756,4.3080392,0.0000000,0.2963784,1.0594281,1.4283061,2.7550278,1,2001.008211152697641
481,2.74004451253927,4.4170628,4.8901300,5.7028775,5.9179611,11.3907852,9.1404829,5.3171926,4.3227024,0.0000000,0.0000000,0.8076540,1.1658092,2.7400446,1,2039.715611607704659
482,2.80570854062175,6.9083529,5.8996596,5.8615527,5.9731164,0.7475811,3.8442152,3.7769659,3.9845808,0.0000000,0.4171247,1.2654582,1.4919341,2.8057086,1,1988.313765309271275
483,2.92561353805014,5.3445096,5.7751498,6.1536698,6.0541687,5.2003312,3.7430568,3.1554580,3.7650278,0.0000000,0.1147130,1.1941696,1.4875137,2.9256136,1,2002.050110134301121
484,2.66301750604944,6.2538028,5.5163536,5.9780970,5.9730191,4.4590311,4.7565989,3.7390618,4.0370078,0.0000000,0.1495156,1.1156412,1.4491681,2.6630175,1,2005.255412507276787
485,3.21217187141218,4.9298420,6.0438714,6.2740655,6.2116976,7.5393448,3.9991643,3.1719255,3.4227324,0.0000000,0.0000000,0.9407181,1.3785967,3.2121718,1,2036.038877149946984
486,3.61079573667508,4.3910651,5.9053407,6.2495723,6.1522970,7.0460086,4.1828070,3.1535683,3.5626147,0.0000000,0.0000000,0.9988962,1.4076281,3.6107957,1,2027.700705791611654
487,3.80578411992174,7.0385652,6.3602428,6.2492528,6.1910753,1.1217887,1.9827747,2.3660731,3.3946545,0.0000000,0.3455083,1.4701123,1.5745015,3.8057842,1,1993.352684021196637
488,2.59412879421568,6.1623492,6.1302905,6.2902260,6.1649861,1.8190486,2.8019195,2.9445755,3.4921563,0.0000000,0.0000000,1.1702532,1.4293524,2.5941288,1,2022.987060463437956
489,2.94177632373442,7.5829229,6.5443840,6.5169935,6.3724899,1.7966940,1.7221075,1.9344686,2.9028029,0.0000000,0.8182231,1.7056452,1.7096159,2.9417763,1,1956.951300451452653
490,3.05255602047508,7.1936798,6.5084887,6.4850845,6.3281169,1.5639153,1.7743897,2.0504854,2.9760406,0.0000000,0.6235697,1.6658901,1.6873349,3.0525560,1,1956.305215873152974
491,3.78450347921594,5.4720783,6.6296630,6.5510359,6.4301195,2.3698440,1.6590425,1.7801743,2.8134580,0.0000000,1.1162369,1.7334976,1.7277379,3.7845035,1,1959.101544418579351
492,3.96017654840259,5.6820946,6.6768656,6.5776539,6.4641781,1.7807240,1.5888937,1.6911925,2.7537127,0.0000000,1.2777188,1.7530444,1.7373283,3.9601765,1,1958.958622416272647
493,3.54761759017019,9.0354538,6.6283989,6.5038896,6.4387403,1.4015125,1.6204628,1.7255816,2.8293290,0.0000000,1.3255870,1.7113905,1.6901495,3.5476177,1,1967.067679965296293
494,4.17716983872886,5.2567201,5.6928959,6.2925353,6.1485362,3.5202200,3.0001903,2.6785686,3.4792867,0.0000000,0.6378099,1.3248717,1.4355897,4.1771698,1,2015.272426486892527
495,2.78824354101591,7.0077214,7.1214113,6.9809380,6.7183895,0.6351038,0.9561719,1.1451062,2.1829672,0.0000000,1.7663599,1.9510516,1.8634945,2.7882435,1,1926.510157377191263
496,3.32331076180127,7.7566638,6.8990564,6.5465150,6.5716476,0.6187265,1.3577034,1.8891585,2.5605657,0.0000000,1.8142898,1.8181087,1.7197267,3.3233109,1,1955.230461190371898
497,3.50351289435749,6.0288405,6.2653885,6.2871037,6.2521362,2.7327349,2.6110282,2.3848338,3.2132971,0.0000000,1.5653727,1.5826072,1.5660019,3.5035129,1,1991.294740318427102
498,3.66852814714307,8.4409580,6.8634810,6.3614106,6.3851767,1.3355726,1.9915354,2.4684033,2.9168613,0.7023011,2.1591907,1.8218410,1.7068202,3.6685281,1,1959.706950979159728
499,3.7607841331209,6.8860011,6.1909208,6.2637725,6.0816946,0.6621313,2.8388481,2.8821270,3.4959300,0.0000000,1.8998784,1.6116694,1.5104457,3.7607841,1,2002.133080989657628
500,2.87582099939018,7.5957112,6.1154776,6.0657587,6.1954732,2.4525514,2.3098559,3.1632848,3.2732632,2.8260231,2.5366447,1.9294337,1.7144966,2.8758211,1,1960.275585425758663
501,3.17278187213324,5.7111654,6.2098184,6.4652147,6.1991820,6.6404343,3.8383288,2.9614589,3.2764082,0.0000000,1.4185975,1.4048107,1.3714021,3.1727819,1,2030.983691756360486
502,3.53715399179994,7.5564213,5.9412923,6.1107287,6.0287976,2.3655376,3.1694100,3.1077785,3.5747750,0.0000000,2.0017731,1.6461108,1.4784348,3.5371540,1,2006.261827376080646
503,3.64575004703927,4.9769316,5.9324384,5.9488301,6.1296053,3.6822174,2.6547480,3.4204001,3.3979723,3.4010997,2.6484787,1.9827950,1.7171855,3.6457500,1,1959.649680114347802
504,3.57429411189538,5.4979854,5.5693612,5.6267037,5.9942565,2.8713648,3.6040583,3.5802355,3.5829883,1.0256488,2.3574557,1.8279177,1.5346138,3.5742941,1,1995.237961554329559
505,3.2419913528126,5.7461333,5.9357061,5.7681427,6.0784655,3.3103495,3.3514791,3.8893969,3.4669266,4.4462371,2.8406146,2.0668454,1.7082263,3.2419913,1,1956.506027428244352
506,4.85334765253371,7.7374983,5.6283793,5.7946873,6.0679069,3.1959727,4.4701037,4.1212063,3.4682598,5.3090439,3.0428643,2.1548243,1.7111552,4.8533478,1,1947.708567981773285
507,3.85461572961341,5.8936739,5.7757559,5.7672668,5.9221430,5.0108786,4.2303662,3.6876273,3.5702305,1.4629983,2.2983484,1.7883600,1.4587491,3.8546157,1,2007.458738356052891
508,4.30412336796363,5.4003744,5.4503489,5.7821183,5.9941516,3.6306460,4.4125891,4.2486339,3.5186884,4.9076047,2.8792002,2.1057301,1.6697191,4.3041234,1,1959.632562231090560
509,5.06340856045576,6.2064700,5.7945614,5.8510108,5.9038296,2.7942564,3.7688920,3.7448802,3.5310044,2.3310206,2.4037290,1.8425900,1.5015461,5.0634084,1,1999.139884987142295
510,4.40163099926043,5.2468534,5.7897305,5.8683162,6.0534043,5.9166989,3.6904252,3.8129289,3.4281526,4.8092685,2.8472943,2.1401412,1.6968189,4.4016309,1,1951.294188843360416
511,4.69237908347041,6.1272655,5.9274750,5.9711933,6.1085882,3.2441461,3.0834928,3.4438903,3.3010428,3.6729565,2.6224146,1.9720750,1.6497428,4.6923790,1,1960.493575467778555
512,4.08899068463567,5.9105878,5.9009504,6.0229650,6.0766778,4.1611757,3.3753300,3.3550546,3.2106049,0.6140965,2.1894448,1.7523464,1.5111994,4.0889907,1,1993.169414491035923
513,4.84691773024944,8.5099802,5.8960090,5.9309163,5.9468546,1.1389112,3.5947347,3.6534111,3.4424977,2.2744346,2.4121015,1.8482569,1.5236571,4.8469176,1,1993.711082801629345
514,3.76283800360644,5.4724479,6.1489482,6.0252824,6.1584911,2.9019341,2.3457506,3.1124637,3.0589340,0.3245447,1.9355344,1.6609200,1.4775435,3.7628379,1,1995.481268854396603
515,4.2908250558224,5.8629518,5.9382386,6.0163898,6.1560202,2.7635958,2.7805343,2.9717817,3.0168159,0.0000000,1.6789787,1.5721513,1.4285330,4.2908249,1,1997.820754395541371
516,3.34453462388963,5.5878072,6.2184124,6.2484241,6.1781664,3.2576318,2.9446146,2.9260750,3.1246789,0.5463226,2.2307396,1.7941045,1.5713466,3.3445346,1,1961.657721525446050
517,2.83446711250447,5.9212408,5.8743210,6.1105008,6.1411228,2.5858896,3.0050042,2.9736207,3.0840971,0.0529108,1.9585731,1.7033625,1.4829861,2.8344672,1,1966.230041439909201
518,3.0565336644952,4.7825432,6.1111979,6.3018332,6.1507936,4.2842188,2.7972760,2.9199951,3.1808081,0.7514104,2.3914521,1.9227995,1.6149467,3.0565336,1,1933.315116752931544
519,3.03326259413508,6.4273438,5.8697829,5.8606939,6.1264591,1.5153319,2.5872347,3.0887804,2.9611397,0.0000000,0.9152885,1.3798097,1.3125443,3.0332625,1,2002.577415309223625
520,2.8433825627594,5.7000241,5.2856369,6.0382085,6.1552172,1.7190614,3.9491525,2.7703333,2.8825378,0.0000000,0.4661089,1.2147605,1.1993959,2.8433826,1,2036.072857023932784
521,3.37537571969256,6.1787944,5.9094930,5.9357738,6.0347543,4.1504226,3.0170908,3.0133860,3.0716379,0.0000000,1.6139833,1.7256598,1.4226103,3.3753757,1,1948.779655712218073
522,3.29592209141173,4.9829063,5.8237157,6.1171079,6.1169758,5.5064974,3.3057435,2.9677176,3.1108153,0.0000000,2.0201504,1.7769866,1.5044894,3.2959220,1,1951.152678371047386
523,4.06943200478458,5.7788749,6.4985967,5.8348765,6.0944843,2.8833573,2.2899041,3.1802108,2.9419017,0.0000000,0.2629452,1.2771322,1.2741903,4.0694318,1,1999.857213127737623
524,3.3352119766809,5.5252070,5.6924214,5.8938437,6.1507587,4.8373294,3.5541081,3.0966716,2.8647506,0.0000000,0.0350858,1.0643905,1.1605233,3.3352120,1,2033.384489565727790
525,3.68963749480856,5.4023256,6.1981626,5.9397736,5.9958344,3.4949138,2.8333852,3.1230254,3.1389537,0.0000000,0.5592714,1.5782089,1.3485709,3.6896374,1,1956.501805215703143
526,3.06290808636329,7.3033509,6.5151062,5.8529668,6.0614638,2.1759815,2.4902079,3.4132342,3.1041720,0.0000000,0.0000000,0.9503174,1.1727580,3.0629082,1,2009.532776183147917
527,3.50436037664134,5.6736636,6.2515740,5.8122773,6.1031871,3.5419250,2.9770086,3.3888934,2.9900904,0.0000000,0.0045072,1.0031608,1.1652133,3.5043604,1,2022.669748403892527
528,3.50495563068502,5.2505360,5.9301424,6.0557518,5.9522958,5.3630776,3.1218624,3.0837407,3.4554775,0.0000000,0.0000000,0.9083264,1.2048941,3.5049555,1,1970.036252538298868
529,4.2402409481605,6.5361805,6.1051393,6.0578413,5.9174724,4.7508931,3.3506455,3.2644424,3.5807443,0.0000000,0.0000000,1.0358601,1.2156950,4.2402411,1,1955.629934722117468
530,3.68080852034719,6.6011386,5.9016480,5.8721080,6.0583248,3.2254193,3.4932816,3.4785075,3.1828103,0.0000000,0.0000000,0.3906896,1.0498298,3.6808085,1,2030.154898151656425
531,3.88693212216416,5.8120546,6.2967277,6.0666575,5.9869165,1.4489394,2.7273424,3.1320229,3.4222667,0.0000000,0.0000000,0.2358844,1.0803295,3.8869321,1,1998.088775252673940
532,3.77280642940568,6.2218933,5.9491930,6.1414113,6.1382432,2.5900991,2.7321880,2.9576638,3.0574040,0.0000000,0.0000000,0.0000000,0.7985937,3.7728064,1,2036.359910139147814
533,4.21857193976042,5.3500915,5.8834710,5.9419003,5.8070798,3.7764409,4.7827320,4.4828773,4.1234732,0.0000000,0.0000000,1.3760283,1.2662040,4.2185721,1,1904.082353466037603
534,3.63422735785327,5.9091411,6.0814180,6.0188727,5.8820691,3.8799999,4.0544643,3.6380522,3.7341027,0.0000000,0.0000000,1.0538396,1.2231129,3.6342273,1,1942.388923497750511
535,3.66318326163247,6.2436986,6.1526484,6.0732393,5.8706069,1.7631987,3.0221999,3.6035705,3.7642281,0.0000000,0.0000000,0.4767796,1.1541417,3.6631832,1,1942.138530184172168
536,3.24174808608657,6.7838149,6.3315377,6.1080608,5.8730130,0.7256508,2.3485711,3.6712036,3.8650928,0.0000000,0.0000000,0.5429106,1.1434171,3.2417481,1,1917.618674623281777
537,5.48285765755832,6.1565566,6.5710239,6.2193251,5.9075937,1.9222578,1.4619426,3.1391125,3.9843524,0.0000000,0.0000000,0.9244639,1.4077954,5.4828577,1,1868.258213800708063
538,4.94207759404308,5.3367300,6.2446284,6.1216636,6.0741606,4.4340343,2.8486538,3.0278039,3.1969798,0.0000000,0.0000000,0.0000000,0.8337519,4.9420776,1,2011.730149035234945
539,4.93937311203682,6.6049271,6.4202962,6.0607977,5.8095713,0.9356931,1.4955359,3.7883105,4.2703729,0.0000000,0.0078755,1.3436922,1.3063916,4.9393730,1,1869.240761995179582
540,4.42050456511142,7.7805037,5.6729612,5.9171376,5.6725192,3.8399162,5.9933643,4.1322737,4.7848907,0.0000000,0.3242267,1.6643796,1.3862669,4.4205046,1,1844.939839353668958
541,5.16123740297239,4.9410195,5.6810818,5.6600432,5.7661963,3.7188480,5.0791254,5.9603696,5.1692162,0.0000000,0.0000000,1.1172850,1.8938284,5.1612372,1,1800.251551684511696
542,2.54508327878822,5.7494001,6.4120932,6.2516918,6.2266273,3.9344926,3.0500257,3.1885083,3.0247676,3.1942155,2.8485203,2.1263766,1.9182349,2.5450833,1,1705.301926077340795
543,4.66863583620436,6.0240889,5.7724566,5.7680268,5.8113751,4.6094580,5.3370295,5.2996464,4.9772611,0.0000000,1.8343966,1.7758578,2.1837599,4.6686358,1,1721.861422591516884
544,3.60398821439403,5.6521654,6.0777841,6.0939317,5.7905173,1.7707705,2.0491514,3.1476367,4.5820909,0.0000000,0.4381742,1.5323638,1.6077907,3.6039882,1,1814.403465186650692
545,2.55657302793418,4.3445187,4.9774804,6.0031905,5.8781328,6.4557400,5.2465844,3.4766672,3.6351972,0.0000000,0.0000000,0.0000000,1.0018002,2.5565729,1,1965.110712754644965
546,4.12981910098216,8.3427153,6.1601419,6.1428571,5.9043040,1.8350164,3.0687485,3.2586665,3.6851459,0.0000000,0.0000000,0.0039997,1.0192978,4.1298189,1,1936.649751605199526
547,5.21500571972371,5.4082890,6.2653646,6.1768913,5.9867477,3.1381648,3.8218758,3.3712726,3.5720887,0.0000000,0.0000000,0.1192162,1.2245867,5.2150059,1,1907.543736264671224
548,3.17144086180378,5.5978122,6.0098796,5.9325738,6.0221334,2.6364384,3.1227038,3.2318101,3.4189036,0.0000000,0.0000000,0.0000000,0.2091568,3.1714408,1,2013.622611768700381
549,3.75250722648756,5.0651436,6.2665763,5.9042902,5.8849812,3.1533427,2.3252499,3.5232027,3.5667374,0.0000000,0.0000000,0.0000000,0.6149228,3.7525072,1,1981.314829941672770
550,5.15287943722899,4.5537009,5.3280697,5.3947506,5.4809275,18.8835258,8.9449024,7.5057964,7.1332254,0.0000000,0.3119330,2.1357160,2.1680441,5.1528792,1,1723.834520316088856
551,5.80861545131673,7.5404067,5.8486724,5.6963239,5.7507458,3.0803983,4.8559575,5.6658616,5.3829713,0.0000000,0.0000000,1.1057836,1.8737164,5.8086157,1,1805.815524555928505
552,5.77618634416547,6.3869562,5.7184148,5.8544035,5.9785900,3.3589771,3.0626636,3.4876385,3.3976300,0.0000000,0.0000000,0.0000000,0.1489772,5.7761865,1,1998.016953496644646
553,4.85986944061527,5.7954626,6.2243242,5.5586085,5.8797364,5.6636491,4.5122023,5.4898133,4.1602964,0.0000000,0.0000000,0.0000000,0.7765689,4.8598695,1,1948.607970575088984
554,4.15752645751862,6.3779321,5.9557743,5.7944007,5.6036878,1.8220115,3.9049942,4.9399338,6.1322904,0.0000000,0.0000000,0.7867917,1.3602951,4.1575265,1,1852.566088537052792
555,4.5504386469137,6.3369155,6.3401432,6.1773725,6.0011172,1.0470781,2.1666112,2.8391848,3.7930915,0.0000000,0.0000000,0.0000000,0.2374108,4.5504389,1,2033.556741217100580
556,5.4824514515401,4.8322549,5.6389928,5.8090806,6.0552816,5.2463393,4.4743123,4.9870706,3.6090779,0.0000000,0.0000000,0.0000000,0.5129421,5.4824514,1,1986.465638446196181
557,4.90590418372144,5.3342228,5.7589350,5.7315497,5.7409592,5.1541934,5.6061354,5.4250259,5.5232081,0.0000000,0.0000000,0.0000000,0.0014307,4.9059043,1,2067.030061462329741
558,3.22859623056345,6.1927090,6.5761189,6.2658362,5.9184785,1.3061324,2.3649096,3.3603759,4.5365381,0.0000000,0.0000000,0.0000000,0.2911032,3.2285962,1,2064.113151658913921
559,4.11221897406151,7.3577962,6.3472638,6.4186258,6.0133162,1.1073856,2.8441174,2.6162503,4.0385571,0.0000000,0.0000000,0.0000000,0.3442782,4.1122189,1,2061.520117219016356
560,5.05626377575225,7.6289716,5.9223962,5.8478670,5.6912084,5.4112530,6.8402247,5.5409446,5.9167647,0.0000000,0.0000000,0.0000000,0.1012006,5.0562639,1,2096.760993317382599
561,3.97584721658987,6.4994535,6.9142351,6.6064644,6.1647449,0.7609217,1.8284037,2.7496278,3.7301891,0.0000000,0.0658031,0.9215792,0.7608806,3.9758472,1,1895.758098878208784
